routing_id,task_id,selected_model_id,fallback_model_id,rejected_models,rejection_reasons,utility_score,quality_component,latency_component,cost_component,safety_component,reliability_component,routing_reason,constraint_summary,constraint_violation_flag,created_at
route_task_00166,task_00166,fallback_model,fallback_model,"[""accurate_large_model"", ""balanced_general_model"", ""cheap_batch_model"", ""code_specialist_model"", ""experimental_canary_model"", ""fallback_model"", ""fast_small_model"", ""finance_domain_model"", ""healthcare_domain_model"", ""safety_guarded_model""]","{""accurate_large_model"": [""safety_gate_failed"", ""cost_constraint_failed""], ""balanced_general_model"": [""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""cheap_batch_model"": [""unsupported_task_type"", ""unsupported_domain"", ""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""code_specialist_model"": [""unsupported_task_type"", ""unsupported_domain"", ""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""experimental_canary_model"": [""model_class_not_allowed"", ""safety_gate_failed""], ""fallback_model"": [""quality_bar_failed""], ""fast_small_model"": [""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""finance_domain_model"": [""unsupported_task_type"", ""unsupported_domain"", ""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""healthcare_domain_model"": [""model_class_not_allowed"", ""quality_bar_failed""], ""safety_guarded_model"": [""quality_bar_failed""]}",0.6127,0.62,0.0,0.0,1.0,0.99,fallback selected because no model satisfied all constraints,"{""risk_level"": ""high"", ""safety_required"": true, ""max_latency_ms"": 1600, ""max_cost_usd"": 0.0065, ""min_quality_score"": 0.86, ""constraint_violation_flag"": true}",True,2026-01-15T12:00:00+00:00
route_task_00167,task_00167,fallback_model,fallback_model,"[""accurate_large_model"", ""balanced_general_model"", ""cheap_batch_model"", ""code_specialist_model"", ""experimental_canary_model"", ""fallback_model"", ""fast_small_model"", ""finance_domain_model"", ""healthcare_domain_model"", ""safety_guarded_model""]","{""accurate_large_model"": [""cost_constraint_failed""], ""balanced_general_model"": [""cost_constraint_failed""], ""cheap_batch_model"": [""unsupported_domain"", ""quality_bar_failed""], ""code_specialist_model"": [""unsupported_task_type"", ""unsupported_domain"", ""cost_constraint_failed""], ""experimental_canary_model"": [""cost_constraint_failed""], ""fallback_model"": [""cost_constraint_failed"", ""quality_bar_failed""], ""fast_small_model"": [""quality_bar_failed""], ""finance_domain_model"": [""unsupported_task_type"", ""cost_constraint_failed""], ""healthcare_domain_model"": [""unsupported_task_type"", ""unsupported_domain"", ""cost_constraint_failed""], ""safety_guarded_model"": [""model_class_not_allowed"", ""cost_constraint_failed""]}",0.6127,0.62,0.0,0.0,1.0,0.99,fallback selected because no model satisfied all constraints,"{""risk_level"": ""low"", ""safety_required"": false, ""max_latency_ms"": 1600, ""max_cost_usd"": 0.0009, ""min_quality_score"": 0.65, ""constraint_violation_flag"": true}",True,2026-01-15T12:00:00+00:00
route_task_00168,task_00168,fallback_model,fallback_model,"[""accurate_large_model"", ""balanced_general_model"", ""cheap_batch_model"", ""code_specialist_model"", ""experimental_canary_model"", ""fallback_model"", ""fast_small_model"", ""finance_domain_model"", ""healthcare_domain_model"", ""safety_guarded_model""]","{""accurate_large_model"": [""safety_gate_failed"", ""cost_constraint_failed""], ""balanced_general_model"": [""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""cheap_batch_model"": [""unsupported_domain"", ""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""code_specialist_model"": [""unsupported_domain"", ""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""experimental_canary_model"": [""model_class_not_allowed"", ""safety_gate_failed""], ""fallback_model"": [""quality_bar_failed""], ""fast_small_model"": [""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""finance_domain_model"": [""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""healthcare_domain_model"": [""model_class_not_allowed"", ""quality_bar_failed""], ""safety_guarded_model"": [""quality_bar_failed""]}",0.6127,0.62,0.0,0.0,1.0,0.99,fallback selected because no model satisfied all constraints,"{""risk_level"": ""high"", ""safety_required"": true, ""max_latency_ms"": 1600, ""max_cost_usd"": 0.0065, ""min_quality_score"": 0.86, ""constraint_violation_flag"": true}",True,2026-01-15T12:00:00+00:00
route_task_00170,task_00170,fallback_model,fallback_model,"[""accurate_large_model"", ""balanced_general_model"", ""cheap_batch_model"", ""code_specialist_model"", ""experimental_canary_model"", ""fallback_model"", ""fast_small_model"", ""finance_domain_model"", ""healthcare_domain_model"", ""safety_guarded_model""]","{""accurate_large_model"": [""latency_constraint_failed"", ""cost_constraint_failed""], ""balanced_general_model"": [""cost_constraint_failed""], ""cheap_batch_model"": [""quality_bar_failed""], ""code_specialist_model"": [""unsupported_domain"", ""cost_constraint_failed"", ""quality_bar_failed""], ""experimental_canary_model"": [""cost_constraint_failed""], ""fallback_model"": [""cost_constraint_failed"", ""quality_bar_failed""], ""fast_small_model"": [""quality_bar_failed""], ""finance_domain_model"": [""unsupported_domain"", ""cost_constraint_failed"", ""quality_bar_failed""], ""healthcare_domain_model"": [""unsupported_domain"", ""latency_constraint_failed"", ""cost_constraint_failed""], ""safety_guarded_model"": [""model_class_not_allowed"", ""latency_constraint_failed"", ""cost_constraint_failed""]}",0.6127,0.62,0.0,0.0,1.0,0.99,fallback selected because no model satisfied all constraints,"{""risk_level"": ""medium"", ""safety_required"": false, ""max_latency_ms"": 900, ""max_cost_usd"": 0.0009, ""min_quality_score"": 0.76, ""constraint_violation_flag"": true}",True,2026-01-15T12:00:00+00:00
route_task_00172,task_00172,fallback_model,fallback_model,"[""accurate_large_model"", ""balanced_general_model"", ""cheap_batch_model"", ""code_specialist_model"", ""experimental_canary_model"", ""fallback_model"", ""fast_small_model"", ""finance_domain_model"", ""healthcare_domain_model"", ""safety_guarded_model""]","{""accurate_large_model"": [""safety_gate_failed"", ""cost_constraint_failed""], ""balanced_general_model"": [""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""cheap_batch_model"": [""unsupported_task_type"", ""unsupported_domain"", ""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""code_specialist_model"": [""unsupported_task_type"", ""unsupported_domain"", ""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""experimental_canary_model"": [""model_class_not_allowed"", ""safety_gate_failed""], ""fallback_model"": [""quality_bar_failed""], ""fast_small_model"": [""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""finance_domain_model"": [""unsupported_domain"", ""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""healthcare_domain_model"": [""model_class_not_allowed"", ""quality_bar_failed""], ""safety_guarded_model"": [""quality_bar_failed""]}",0.6127,0.62,0.0,0.0,1.0,0.99,fallback selected because no model satisfied all constraints,"{""risk_level"": ""high"", ""safety_required"": true, ""max_latency_ms"": 1600, ""max_cost_usd"": 0.0065, ""min_quality_score"": 0.86, ""constraint_violation_flag"": true}",True,2026-01-15T12:00:00+00:00
route_task_00173,task_00173,fallback_model,fallback_model,"[""accurate_large_model"", ""balanced_general_model"", ""cheap_batch_model"", ""code_specialist_model"", ""experimental_canary_model"", ""fallback_model"", ""fast_small_model"", ""finance_domain_model"", ""healthcare_domain_model"", ""safety_guarded_model""]","{""accurate_large_model"": [""safety_gate_failed"", ""cost_constraint_failed""], ""balanced_general_model"": [""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""cheap_batch_model"": [""unsupported_task_type"", ""unsupported_domain"", ""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""code_specialist_model"": [""unsupported_task_type"", ""unsupported_domain"", ""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""experimental_canary_model"": [""model_class_not_allowed"", ""safety_gate_failed""], ""fallback_model"": [""quality_bar_failed""], ""fast_small_model"": [""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""finance_domain_model"": [""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""healthcare_domain_model"": [""unsupported_task_type"", ""unsupported_domain"", ""model_class_not_allowed"", ""quality_bar_failed""], ""safety_guarded_model"": [""quality_bar_failed""]}",0.6127,0.62,0.0,0.0,1.0,0.99,fallback selected because no model satisfied all constraints,"{""risk_level"": ""high"", ""safety_required"": true, ""max_latency_ms"": 1600, ""max_cost_usd"": 0.0065, ""min_quality_score"": 0.86, ""constraint_violation_flag"": true}",True,2026-01-15T12:00:00+00:00
route_task_00174,task_00174,fallback_model,fallback_model,"[""accurate_large_model"", ""balanced_general_model"", ""cheap_batch_model"", ""code_specialist_model"", ""experimental_canary_model"", ""fallback_model"", ""fast_small_model"", ""finance_domain_model"", ""healthcare_domain_model"", ""safety_guarded_model""]","{""accurate_large_model"": [""safety_gate_failed"", ""cost_constraint_failed""], ""balanced_general_model"": [""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""cheap_batch_model"": [""unsupported_task_type"", ""unsupported_domain"", ""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""code_specialist_model"": [""unsupported_task_type"", ""unsupported_domain"", ""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""experimental_canary_model"": [""model_class_not_allowed"", ""safety_gate_failed""], ""fallback_model"": [""quality_bar_failed""], ""fast_small_model"": [""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""finance_domain_model"": [""unsupported_task_type"", ""unsupported_domain"", ""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""healthcare_domain_model"": [""quality_bar_failed""], ""safety_guarded_model"": [""quality_bar_failed""]}",0.6127,0.62,0.0,0.0,1.0,0.99,fallback selected because no model satisfied all constraints,"{""risk_level"": ""high"", ""safety_required"": true, ""max_latency_ms"": 1600, ""max_cost_usd"": 0.0065, ""min_quality_score"": 0.86, ""constraint_violation_flag"": true}",True,2026-01-15T12:00:00+00:00
route_task_00178,task_00178,fallback_model,fallback_model,"[""accurate_large_model"", ""balanced_general_model"", ""cheap_batch_model"", ""code_specialist_model"", ""experimental_canary_model"", ""fallback_model"", ""fast_small_model"", ""finance_domain_model"", ""healthcare_domain_model"", ""safety_guarded_model""]","{""accurate_large_model"": [""safety_gate_failed"", ""cost_constraint_failed""], ""balanced_general_model"": [""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""cheap_batch_model"": [""unsupported_task_type"", ""unsupported_domain"", ""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""code_specialist_model"": [""unsupported_task_type"", ""unsupported_domain"", ""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""experimental_canary_model"": [""model_class_not_allowed"", ""safety_gate_failed""], ""fallback_model"": [""quality_bar_failed""], ""fast_small_model"": [""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""finance_domain_model"": [""unsupported_task_type"", ""unsupported_domain"", ""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""healthcare_domain_model"": [""model_class_not_allowed"", ""quality_bar_failed""], ""safety_guarded_model"": [""quality_bar_failed""]}",0.6127,0.62,0.0,0.0,1.0,0.99,fallback selected because no model satisfied all constraints,"{""risk_level"": ""high"", ""safety_required"": true, ""max_latency_ms"": 1600, ""max_cost_usd"": 0.0065, ""min_quality_score"": 0.86, ""constraint_violation_flag"": true}",True,2026-01-15T12:00:00+00:00
route_task_00179,task_00179,fallback_model,fallback_model,"[""accurate_large_model"", ""balanced_general_model"", ""cheap_batch_model"", ""code_specialist_model"", ""experimental_canary_model"", ""fallback_model"", ""fast_small_model"", ""finance_domain_model"", ""healthcare_domain_model"", ""safety_guarded_model""]","{""accurate_large_model"": [""cost_constraint_failed""], ""balanced_general_model"": [""cost_constraint_failed""], ""cheap_batch_model"": [""quality_bar_failed""], ""code_specialist_model"": [""unsupported_task_type"", ""unsupported_domain"", ""cost_constraint_failed""], ""experimental_canary_model"": [""cost_constraint_failed""], ""fallback_model"": [""cost_constraint_failed"", ""quality_bar_failed""], ""fast_small_model"": [""quality_bar_failed""], ""finance_domain_model"": [""unsupported_task_type"", ""unsupported_domain"", ""cost_constraint_failed""], ""healthcare_domain_model"": [""unsupported_task_type"", ""unsupported_domain"", ""cost_constraint_failed""], ""safety_guarded_model"": [""model_class_not_allowed"", ""cost_constraint_failed""]}",0.6127,0.62,0.0,0.0,1.0,0.99,fallback selected because no model satisfied all constraints,"{""risk_level"": ""low"", ""safety_required"": false, ""max_latency_ms"": 1600, ""max_cost_usd"": 0.0009, ""min_quality_score"": 0.65, ""constraint_violation_flag"": true}",True,2026-01-15T12:00:00+00:00
route_task_00180,task_00180,fallback_model,fallback_model,"[""accurate_large_model"", ""balanced_general_model"", ""cheap_batch_model"", ""code_specialist_model"", ""experimental_canary_model"", ""fallback_model"", ""fast_small_model"", ""finance_domain_model"", ""healthcare_domain_model"", ""safety_guarded_model""]","{""accurate_large_model"": [""safety_gate_failed"", ""latency_constraint_failed"", ""cost_constraint_failed""], ""balanced_general_model"": [""model_class_not_allowed"", ""safety_gate_failed"", ""latency_constraint_failed"", ""quality_bar_failed""], ""cheap_batch_model"": [""unsupported_domain"", ""model_class_not_allowed"", ""safety_gate_failed"", ""latency_constraint_failed"", ""quality_bar_failed""], ""code_specialist_model"": [""unsupported_domain"", ""model_class_not_allowed"", ""safety_gate_failed"", ""latency_constraint_failed"", ""quality_bar_failed""], ""experimental_canary_model"": [""model_class_not_allowed"", ""safety_gate_failed"", ""latency_constraint_failed""], ""fallback_model"": [""latency_constraint_failed"", ""quality_bar_failed""], ""fast_small_model"": [""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""finance_domain_model"": [""unsupported_domain"", ""model_class_not_allowed"", ""safety_gate_failed"", ""latency_constraint_failed"", ""quality_bar_failed""], ""healthcare_domain_model"": [""model_class_not_allowed"", ""latency_constraint_failed"", ""quality_bar_failed""], ""safety_guarded_model"": [""latency_constraint_failed"", ""quality_bar_failed""]}",0.6127,0.62,0.0,0.0,1.0,0.99,fallback selected because no model satisfied all constraints,"{""risk_level"": ""high"", ""safety_required"": true, ""max_latency_ms"": 450, ""max_cost_usd"": 0.0065, ""min_quality_score"": 0.86, ""constraint_violation_flag"": true}",True,2026-01-15T12:00:00+00:00
route_task_00183,task_00183,fallback_model,fallback_model,"[""accurate_large_model"", ""balanced_general_model"", ""cheap_batch_model"", ""code_specialist_model"", ""experimental_canary_model"", ""fallback_model"", ""fast_small_model"", ""finance_domain_model"", ""healthcare_domain_model"", ""safety_guarded_model""]","{""accurate_large_model"": [""safety_gate_failed"", ""cost_constraint_failed""], ""balanced_general_model"": [""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""cheap_batch_model"": [""unsupported_task_type"", ""unsupported_domain"", ""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""code_specialist_model"": [""unsupported_task_type"", ""unsupported_domain"", ""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""experimental_canary_model"": [""model_class_not_allowed"", ""safety_gate_failed""], ""fallback_model"": [""quality_bar_failed""], ""fast_small_model"": [""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""finance_domain_model"": [""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""healthcare_domain_model"": [""unsupported_domain"", ""model_class_not_allowed"", ""quality_bar_failed""], ""safety_guarded_model"": [""quality_bar_failed""]}",0.6127,0.62,0.0,0.0,1.0,0.99,fallback selected because no model satisfied all constraints,"{""risk_level"": ""high"", ""safety_required"": true, ""max_latency_ms"": 1600, ""max_cost_usd"": 0.0065, ""min_quality_score"": 0.86, ""constraint_violation_flag"": true}",True,2026-01-15T12:00:00+00:00
